Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Mo2S2,29.0,29.0,42,16,13.0,18.3848,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-6,-11,2.5,3.5355,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.0,6.0,6,6,0.0,0.0,11.0,11.0,16,6,5.0,7.0711,4.0,4.0,6,2,2.0,2.8284,52.5,52.5,86,19,33.5,47.3762,-0.18,0.51
Nb2S2,28.5,28.5,41,16,12.5,17.6777,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.5,5.5,6,5,0.5,0.7071,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,62.5,62.5,106,19,43.5,61.5183,-0.57,0.48
Nb2Te2,46.5,46.5,52,41,5.5,7.7782,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-4,-5,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.5,10.5,16,5,5.5,7.7782,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,71.5,71.5,106,37,34.5,48.7904,-0.2,0.23
Ni2S2,22.0,22.0,28,16,6.0,8.4853,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,8.0,10,6,2.0,2.8284,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,33.5,33.5,48,19,14.5,20.5061,-0.12,0.26
Os2O2,42.0,42.0,76,8,34.0,48.0833,2.5,2.5,3,2,0.5,0.7071,-12.5,-12.5,-9,-16,3.5,4.9497,-1.5,-1.5,-1,-2,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,14.0,14.0,22,6,8.0,11.3137,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,31.0,31.0,57,5,26.0,36.7696,-0.36,0.37
PbO,45.0,45.0,82,8,37.0,52.3259,2.5,2.5,3,2,0.5,0.7071,-11.0,-11.0,-6,-16,5.0,7.0711,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,17.0,17.0,28,6,11.0,15.5563,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,26.0,26.0,47,5,21.0,29.6985,-0.83,0.33
Ru2O2,26.0,26.0,44,8,18.0,25.4558,2.5,2.5,3,2,0.5,0.7071,-11.5,-11.5,-7,-16,4.5,6.364,-1.5,-1.5,-1,-2,0.5,0.7071,-6.0,-6.0,-3,-9,3.0,4.2426,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,7.0,7.0,8,6,1.0,1.4142,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,35.0,35.0,65,5,30.0,42.4264,-0.29,0.53
Ta2O2,40.5,40.5,73,8,32.5,45.9619,2.0,2.0,3,1,1.0,1.4142,-11.5,-11.5,-7,-16,4.5,6.364,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,12.5,12.5,19,6,6.5,9.1924,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,46.5,46.5,88,5,41.5,58.6899,-1.26,0.75
Pt2Se2,56.0,56.0,78,34,22.0,31.1127,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-9,-10,0.5,0.7071,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.0,20.0,24,16,4.0,5.6569,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,35.0,35.0,44,26,9.0,12.7279,-0.1,0.26
Tl2O2,44.5,44.5,81,8,36.5,51.6188,2.5,2.5,3,2,0.5,0.7071,-10.5,-10.5,-5,-16,5.5,7.7782,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-2,-9,3.5,4.9497,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,16.5,16.5,27,6,10.5,14.8492,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,28.0,28.0,51,5,23.0,32.5269,-0.35,0.33
Zr2O2,24.0,24.0,40,8,16.0,22.6274,2.0,2.0,3,1,1.0,1.4142,-11.0,-11.0,-6,-16,5.0,7.0711,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,5.0,5.0,6,4,1.0,1.4142,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,63.0,63.0,121,5,58.0,82.0244,-2.23,0.45
Pb2S2,49.0,49.0,82,16,33.0,46.669,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-6,-11,2.5,3.5355,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,17.0,17.0,28,6,11.0,15.5563,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,33.0,33.0,47,19,14.0,19.799,-0.16,0.41
Pb2Se2,58.0,58.0,82,34,24.0,33.9411,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-6,-10,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,22.0,22.0,28,16,6.0,8.4853,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,36.5,36.5,47,26,10.5,14.8492,-0.17,0.42
PbSe,58.0,58.0,82,34,24.0,33.9411,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-6,-10,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,22.0,22.0,28,16,6.0,8.4853,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,36.5,36.5,47,26,10.5,14.8492,-0.37,0.22
Rh2S2,30.5,30.5,45,16,14.5,20.5061,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.5,7.5,9,6,1.5,2.1213,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,38.5,38.5,58,19,19.5,27.5772,-0.28,0.2
Rh2Te2,48.5,48.5,52,45,3.5,4.9497,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,0.0,0.0,3,-3,3.0,4.2426,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,12.5,12.5,16,9,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,47.5,47.5,58,37,10.5,14.8492,-0.05,0.34
Ru2S2,30.0,30.0,44,16,14.0,19.799,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-3,-7,2.0,2.8284,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.0,7.0,8,6,1.0,1.4142,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,42.0,42.0,65,19,23.0,32.5269,-0.08,0.34
Sc2S2,18.5,18.5,21,16,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.5,4.5,6,3,1.5,2.1213,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,63.0,63.0,107,19,44.0,62.2254,-1.25,0.65
S2Si2,15.0,15.0,16,14,1.0,1.4142,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,3.5,3.5,4,3,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,5.0,5.0,6,4,1.0,1.4142,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,28.0,28.0,37,19,9.0,12.7279,-0.06,0.45
Sc2Se2,27.5,27.5,34,21,6.5,9.1924,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9.5,9.5,16,3,6.5,9.1924,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,66.5,66.5,107,26,40.5,57.2756,-1.26,0.34
Sc2Te2,36.5,36.5,52,21,15.5,21.9203,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,9.5,9.5,16,3,6.5,9.1924,9.5,9.5,16,3,6.5,9.1924,5.5,5.5,9,2,3.5,4.9497,72.0,72.0,107,37,35.0,49.4975,-0.72,0.46
Ti2Te2,37.0,37.0,52,22,15.0,21.2132,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-4,-5,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,64.5,64.5,92,37,27.5,38.8909,-0.45,0.26
Ta2Se2,53.5,53.5,73,34,19.5,27.5772,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17.5,17.5,19,16,1.5,2.1213,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,57.0,57.0,88,26,31.0,43.8406,-0.13,0.54
Ta2Se2,53.5,53.5,73,34,19.5,27.5772,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,17.5,17.5,19,16,1.5,2.1213,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,57.0,57.0,88,26,31.0,43.8406,-0.12,0.54
Ti2Se2,28.0,28.0,34,22,6.0,8.4853,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,59.0,59.0,92,26,33.0,46.669,-0.78,0.35
V2Se2,28.5,28.5,34,23,5.5,7.7782,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.5,10.5,16,5,5.5,7.7782,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,53.5,53.5,81,26,27.5,38.8909,-0.22,0.42
Zn2Se2,32.0,32.0,34,30,2.0,2.8284,1.5,1.5,2,1,0.5,0.7071,-9.5,-9.5,-9,-10,0.5,0.7071,-0.5,-0.5,1,-2,1.5,2.1213,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,14.0,14.0,16,12,2.0,2.8284,14.0,14.0,16,12,2.0,2.8284,1.0,1.0,2,0,1.0,1.4142,32.0,32.0,38,26,6.0,8.4853,-0.18,0.54
Zr2Se2,37.0,37.0,40,34,3.0,4.2426,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-6,-10,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-3,-6,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,73.5,73.5,121,26,47.5,67.1751,-0.7,0.46
Zr2Te2,46.0,46.0,52,40,6.0,8.4853,1.5,1.5,2,1,0.5,0.7071,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,16,4,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,79.0,79.0,121,37,42.0,59.397,-0.3,0.62
AlBr2,24.0,27.6667,35,13,11.0,16.3978,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.6667,-5,-12,3.5,5.2175,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,4.0,4.3333,5,3,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,10.0,12.3333,17,3,7.0,10.435,15.0,15.6667,17,13,2.0,2.9814,3.0,2.3333,5,1,2.0,2.9814,38.0,32.3333,55,21,17.0,25.3421,-0.59,0.42
AlI2,33.0,39.6667,53,13,20.0,29.8143,1.5,1.6667,2,1,0.5,0.7454,-8.0,-9.0,-5,-11,3.0,4.4721,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,3.5,3.6667,4,3,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,10.0,12.3333,17,3,7.0,10.435,15.0,15.6667,17,13,2.0,2.9814,3.0,2.3333,5,1,2.0,2.9814,44.5,41.0,55,34,10.5,15.6525,-0.33,0.28
HfAs2,52.5,46.0,72,33,19.5,29.0689,1.5,1.6667,2,1,0.5,0.7454,-7.5,-8.0,-6,-9,1.5,2.2361,-0.5,-0.6667,0,-1,0.5,0.7454,-3.5,-4.0,-2,-5,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,16.5,16.0,18,15,1.5,2.2361,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,69.0,55.6667,109,29,40.0,59.6285,-0.15,0.61
BiSe2,58.5,50.3333,83,34,24.5,36.5225,2.0,2.0,2,2,0.0,0.0,-8.5,-9.0,-7,-10,1.5,2.2361,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.0,-5.3333,-4,-6,1.0,1.4907,3.0,3.3333,4,2,1.0,1.4907,0.0,0.0,0,0,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,22.5,20.3333,29,16,6.5,9.6896,15.5,15.6667,16,15,0.5,0.7454,2.5,2.3333,3,2,0.5,0.7454,38.0,34.0,50,26,12.0,17.8885,-0.11,0.22
CdS2,32.0,26.6667,48,16,16.0,23.8514,1.5,1.6667,2,1,0.5,0.7454,-10.0,-10.3333,-9,-11,1.0,1.4907,-0.5,-1.0,1,-2,1.5,2.2361,-6.0,-6.3333,-5,-7,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,9.0,8.0,12,6,3.0,4.4721,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,32.5,28.0,46,19,13.5,20.1246,-0.06,0.38
Cd2Te4,50.0,50.6667,52,48,2.0,2.9814,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.0,-9,-9,0.0,0.0,-0.5,-1.0,1,-2,1.5,2.2361,-5.0,-5.0,-5,-5,0.0,0.0,1.5,2.0,3,0,1.5,2.2361,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.0,14.6667,16,12,2.0,2.9814,14.0,14.6667,16,12,2.0,2.9814,1.0,1.3333,2,0,1.0,1.4907,41.5,40.0,46,37,4.5,6.7082,-0.07,0.24
CoS2,21.5,19.6667,27,16,5.5,8.1989,1.5,1.6667,2,1,0.5,0.7454,-9.0,-9.6667,-7,-11,2.0,2.9814,-1.5,-1.6667,-1,-2,0.5,0.7454,-5.5,-6.0,-4,-7,1.5,2.2361,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.5,7.0,9,6,1.5,2.2361,12.5,13.6667,16,9,3.5,5.2175,2.5,2.3333,3,2,0.5,0.7454,36.0,30.3333,53,19,17.0,25.3421,-0.15,0.24
GaBr2,33.0,33.6667,35,31,2.0,2.9814,1.5,1.6667,2,1,0.5,0.7454,-8.5,-9.6667,-5,-12,3.5,5.2175,-1.5,-2.0,0,-3,1.5,2.2361,-4.5,-5.3333,-2,-7,2.5,3.7268,4.0,4.3333,5,3,1.0,1.4907,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,1.0,1.0,1,1,0.0,0.0,0.5,0.3333,1,0,0.5,0.7454,15.0,15.6667,17,13,2.0,2.9814,15.0,15.6667,17,13,2.0,2.9814,3.0,2.3333,5,1,2.0,2.9814,36.0,31.0,51,21,15.0,22.3607,-0.46,0.33
HfO2,40.0,29.3333,72,8,32.0,47.7028,2.0,2.3333,3,1,1.0,1.4907,-11.0,-12.6667,-6,-16,5.0,7.4536,-1.0,-1.3333,0,-2,1.0,1.4907,-5.5,-6.6667,-2,-9,3.5,5.2175,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,12.0,10.0,18,6,6.0,8.9443,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,57.0,39.6667,109,5,52.0,77.517,-3.3,0.21
HfSb2,61.5,58.0,72,51,10.5,15.6525,1.5,1.6667,2,1,0.5,0.7454,-7.0,-7.3333,-6,-8,1.0,1.4907,-0.5,-0.6667,0,-1,0.5,0.7454,-3.0,-3.3333,-2,-4,1.0,1.4907,2.0,2.6667,4,0,2.0,2.9814,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.6667,1,0,0.5,0.7454,16.5,16.0,18,15,1.5,2.2361,9.5,11.3333,15,4,5.5,8.1989,5.5,4.6667,8,3,2.5,3.7268,75.5,64.3333,109,42,33.5,49.9389,-0.16,0.26
